tileid,tilelat1,tilelon1,tilelat2,tilelon2,lat1,lon1,lat2,lon2,user,timestamp,uuid
175597,-88.6929287637,16.5531425325,-88.6920304485,16.5540036479,16.5537794550,-88.6927020550,16.5536277636,-88.6925813556,kanuck_nate,2017-02-09 07:16:49.921070+00:00,2234ea9f-1682-4243-8aa7-b65da256d38c
175597,-88.6929287637,16.5531425325,-88.6920304485,16.5540036479,16.5538077364,-88.6928710341,16.5536611871,-88.6927235126,kanuck_nate,2017-02-09 07:16:50.094380+00:00,f37844f6-876f-43c5-ac34-bd1c67edd6c8
175597,-88.6929287637,16.5531425325,-88.6920304485,16.5540036479,16.5534966405,-88.6925223470,16.5533963698,-88.6924016476,kanuck_nate,2017-02-09 07:16:48.896206+00:00,e1762288-f950-455d-b0ee-f95adfc289ef
175597,-88.6929287637,16.5531425325,-88.6920304485,16.5540036479,16.5535583455,-88.6929380894,16.5534683590,-88.6928629875,kanuck_nate,2017-02-09 07:16:50.532253+00:00,6acb723d-5a97-4643-90f1-82efce5919f1
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5541715380,-88.6923922598,16.5541316869,-88.6923037469,jones_holly,2017-02-07 21:10:16.560324+00:00,50d6f8cf-2c1b-48ad-a620-929a31dab9ba
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5548425765,-88.6926108599,16.5547950126,-88.6925679445,jones_holly,2017-02-07 21:10:16.713592+00:00,af8e0d43-10a1-4b7a-91d7-5c6c454dde02
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5546638903,-88.6926068366,16.5546137552,-88.6925384402,jones_holly,2017-02-07 21:10:16.888283+00:00,517d243b-1542-41ba-bf84-848cdf692890
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5544504949,-88.6921575665,16.5543643654,-88.6920569837,jones_holly,2017-02-07 21:10:17.057536+00:00,3e8a76fc-d803-429d-b11f-ceb4356359e3
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5540712676,-88.6922286451,16.5539915655,-88.6921361089,jones_holly,2017-02-07 21:10:17.232724+00:00,484dfa00-066d-41e0-a9f7-2b3653d12fc2
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5549209928,-88.6924485862,16.5548425765,-88.6923694611,jones_holly,2017-02-07 21:10:17.069539+00:00,ce460205-b1b7-452d-896e-de1a0ec34a3e
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5542628096,-88.6922031641,16.5541689669,-88.6921159923,jones_holly,2017-02-07 21:10:17.569854+00:00,db76242e-b555-45a6-b80a-76c7bd0706c0
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5542679517,-88.6922568083,16.5541792511,-88.6921897531,jones_holly,2017-02-07 21:10:17.725765+00:00,bf1abbc7-19d8-40f2-b3d4-65cba12e3d46
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5542846634,-88.6923171580,16.5541908207,-88.6922313273,jones_holly,2017-02-07 21:10:17.876286+00:00,8906126e-20b1-433e-b9f4-4150e81103da
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5547590182,-88.6926497519,16.5546716033,-88.6925169826,jones_holly,2017-02-07 21:10:17.400216+00:00,07dea81f-4338-4293-b123-317d5d293de4
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5545867594,-88.6923238635,16.5545057720,-88.6922487617,jones_holly,2017-02-07 21:10:18.187629+00:00,ce91e61f-fcc2-40fd-8938-351038dd1db3
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5542949475,-88.6920891702,16.5542435269,-88.6920194328,jones_holly,2017-02-07 21:10:17.403879+00:00,6cb383c6-6eda-4352-a12e-5a84963cb647
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5547962981,-88.6925102770,16.5547371645,-88.6924526095,jones_holly,2017-02-07 21:10:17.062203+00:00,7520905c-c315-457a-a477-f2c6515d7c5d
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5546047566,-88.6922460794,16.5545134851,-88.6921575665,jones_holly,2017-02-07 21:10:18.655188+00:00,814a725e-6c69-4a5b-ae68-270e2588e5e4
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5546536061,-88.6924016476,16.5545610492,-88.6923292279,jones_holly,2017-02-07 21:10:18.817737+00:00,d75927f6-4176-428e-9d70-81a91ddcf0a0
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5544183570,-88.6924834549,16.5543360840,-88.6923681200,jones_holly,2017-02-07 21:10:18.999890+00:00,82ba73dc-d1e5-47f7-8d51-b75b23df540e
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5543270854,-88.6925008893,16.5542730938,-88.6924204230,jones_holly,2017-02-07 21:10:19.182606+00:00,2c986462-aaea-4f93-be47-fbc4e5941977
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5543862191,-88.6923064291,16.5543129448,-88.6922045052,jones_holly,2017-02-07 21:10:18.496863+00:00,6409eaad-5100-42b4-8c43-c435c9cac855
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5543296565,-88.6925800145,16.5542422414,-88.6925022304,jones_holly,2017-02-07 21:10:19.462576+00:00,500e59f4-facc-48a0-bce1-305fffcdbcad
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5543810771,-88.6929300427,16.5543052317,-88.6928723752,jones_holly,2017-02-07 21:10:19.617815+00:00,a76ce213-8b73-429c-af02-985e7b01cc71
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5541085476,-88.6927382648,16.5540429862,-88.6926551163,jones_holly,2017-02-07 21:10:19.768587+00:00,75a3d3be-abb4-4ee7-a541-f38ef5ef012c
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5541046911,-88.6928240955,16.5540044207,-88.6927329004,jones_holly,2017-02-07 21:10:19.926920+00:00,ce5b6137-e7f3-4281-aba9-07ddaa054b22
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5543283709,-88.6926792562,16.5542409559,-88.6926014721,jones_holly,2017-02-07 21:10:20.085884+00:00,6d25cae9-f04c-4766-b592-13bf7249ee99
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5544350687,-88.6923426390,16.5543682219,-88.6922568083,jones_holly,2017-02-07 21:10:20.232619+00:00,2a428fe9-c736-4c0d-bf08-9b706ffcc310
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5543322275,-88.6924043298,16.5542679517,-88.6923305690,jones_holly,2017-02-07 21:10:19.004865+00:00,c0e8876e-0004-4fb5-b5a7-6faf14b182fd
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5545224837,-88.6922366917,16.5544659211,-88.6921320856,jones_holly,2017-02-07 21:10:20.807743+00:00,89ed6115-529b-425f-a3b9-1e6f2615ceb0
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5547101687,-88.6922782660,16.5545944725,-88.6921884120,jones_holly,2017-02-07 21:10:20.964307+00:00,a534fd4f-5122-42ac-bf0f-6ab7f953836c
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5547307369,-88.6924016476,16.5546934571,-88.6923493445,jones_holly,2017-02-07 21:10:21.116845+00:00,c4a50c59-a68c-4265-8dd0-51559a80b3f0
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5544903459,-88.6928723752,16.5543939322,-88.6928106844,jones_holly,2017-02-07 21:10:21.275824+00:00,9a416019-1be6-49ab-a1a1-bbc04c0513d1
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5548014402,-88.6924096942,16.5547345935,-88.6923319101,jones_holly,2017-02-07 21:10:21.424095+00:00,0045b6da-c56c-4867-b420-564f80658206
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5545032010,-88.6925813556,16.5543913612,-88.6924847960,jones_holly,2017-02-07 21:10:20.637436+00:00,e4fca022-b67b-4cf5-8aad-ee797033851b
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5545841884,-88.6927369237,16.5545250548,-88.6926765740,jones_holly,2017-02-07 21:10:21.717351+00:00,04af9215-02fc-4048-a592-6f75819e3bc8
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5541921062,-88.6921334267,16.5541265449,-88.6920636892,jones_holly,2017-02-07 21:10:21.854732+00:00,0a96feb6-9bc3-4f66-b405-a65f7f525e86
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5546767454,-88.6928482354,16.5545983291,-88.6927691102,jones_holly,2017-02-07 21:10:22.002254+00:00,62a8e30f-b95a-4b82-b586-e7d17230d293
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5542113890,-88.6929394305,16.5541612538,-88.6928696930,jones_holly,2017-02-07 21:10:22.274757+00:00,93536a43-2fd6-400f-a079-3c1abcafcd8f
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5546291814,-88.6927825212,16.5545674767,-88.6927127838,jones_holly,2017-02-07 21:10:22.519275+00:00,eae3f74e-5e90-4655-b8ff-613619a17bbf
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5545661912,-88.6926430464,16.5545083431,-88.6925666034,jones_holly,2017-02-07 21:10:22.688545+00:00,25bcbf76-8dad-4753-90bb-5c1fff3ea8ac
175599,-88.6929287637,16.5540036479,-88.6920304485,16.5548647634,16.5546176118,-88.6926698685,16.5545507650,-88.6926054955,jones_holly,2017-02-07 21:10:22.940125+00:00,fa94009d-7455-41ff-9ef0-52aa466ee75a
175601,-88.6929287637,16.5548647634,-88.6920304485,16.5557258788,16.5555251824,-88.6921307445,16.5554120577,-88.6920341849,kanuck_nate,2017-02-09 07:06:00.023066+00:00,10c86de2-380b-4c59-8113-e7842cd2b98f
175601,-88.6929287637,16.5548647634,-88.6920304485,16.5557258788,16.5555843157,-88.6921200156,16.5555148983,-88.6920207739,kanuck_nate,2017-02-09 07:06:00.030486+00:00,180cc725-9d12-4d7a-b1d2-64e4c45f79cb
175601,-88.6929287637,16.5548647634,-88.6920304485,16.5557258788,16.5551395297,-88.6922916770,16.5550264047,-88.6921548843,kanuck_nate,2017-02-09 07:06:00.410859+00:00,92383e0a-fcdb-4c3b-8da2-1e6ba3349084
175601,-88.6929287637,16.5548647634,-88.6920304485,16.5557258788,16.5553966316,-88.6921119690,16.5553169300,-88.6920207739,kanuck_nate,2017-02-09 07:06:00.587430+00:00,98fc179a-b316-4109-a343-1ce70b1206ee
175601,-88.6929287637,16.5548647634,-88.6920304485,16.5557258788,16.5553580663,-88.6921682954,16.5552809357,-88.6920905113,kanuck_nate,2017-02-09 07:06:00.598473+00:00,c8fd9e4d-5269-4be7-8cba-af689303aca2
175601,-88.6929287637,16.5548647634,-88.6920304485,16.5557258788,16.5550418309,-88.6924499273,16.5550032655,-88.6924472451,kanuck_nate,2017-02-09 07:06:00.955790+00:00,d00109a9-64d5-4d3b-9b22-cad8ee457477
175601,-88.6929287637,16.5548647634,-88.6920304485,16.5557258788,16.5551549558,-88.6921522021,16.5549749843,-88.6920315027,kanuck_nate,2017-02-09 07:06:00.599167+00:00,e87fbdd1-c487-444e-842b-6ecbaa4afb8c
175601,-88.6929287637,16.5548647634,-88.6920304485,16.5557258788,16.5550881092,-88.6924499273,16.5550161206,-88.6923184991,kanuck_nate,2017-02-09 07:06:01.290863+00:00,47e80828-75a1-4663-a929-e5b0cdc1026b
175601,-88.6929287637,16.5548647634,-88.6920304485,16.5557258788,16.5552500835,-88.6924123764,16.5551421007,-88.6923211813,kanuck_nate,2017-02-09 07:06:01.470644+00:00,d5f72f01-f5a0-4dd9-9b2f-8dd1ead29488
175601,-88.6929287637,16.5548647634,-88.6920304485,16.5557258788,16.5553786344,-88.6922353506,16.5552449415,-88.6921200156,kanuck_nate,2017-02-09 07:06:00.606833+00:00,7c2bd417-0c8f-4dfa-a46e-bad0a501ae5e
175601,-88.6929287637,16.5548647634,-88.6920304485,16.5557258788,16.5554403388,-88.6924418807,16.5553426402,-88.6923292279,kanuck_nate,2017-02-09 07:06:01.822752+00:00,3ee187a3-4360-4151-81ac-752c51cb3abe
175601,-88.6929287637,16.5548647634,-88.6920304485,16.5557258788,16.5554197707,-88.6929327250,16.5553272141,-88.6928388476,kanuck_nate,2017-02-09 07:06:01.986021+00:00,b9595756-ce51-488d-a070-060e1b0e4b87
175601,-88.6929287637,16.5548647634,-88.6920304485,16.5557258788,16.5553143590,-88.6925384402,16.5552115182,-88.6924687028,kanuck_nate,2017-02-09 07:06:01.827480+00:00,3d22b7af-a9ae-4e7a-a088-2fd7811bc6ea
175601,-88.6929287637,16.5548647634,-88.6920304485,16.5557258788,16.5549955525,-88.6924552917,16.5549287059,-88.6923426390,kanuck_nate,2017-02-09 07:06:02.161982+00:00,8f27be49-b181-4e71-be2c-164c57bb01b6
175601,-88.6929287637,16.5548647634,-88.6920304485,16.5557258788,16.5555714606,-88.6927744746,16.5554789041,-88.6926886439,kanuck_nate,2017-02-09 07:06:02.501869+00:00,b407436f-3996-4260-a850-29bc2b5b7565
175601,-88.6929287637,16.5548647634,-88.6920304485,16.5557258788,16.5549209928,-88.6924633384,16.5548824274,-88.6923426390,kanuck_nate,2017-02-09 07:06:02.341887+00:00,5e4176cb-3dc9-4cd8-a14c-eea1555c7e06
175601,-88.6929287637,16.5548647634,-88.6920304485,16.5557258788,16.5550701121,-88.6925384402,16.5550418309,-88.6924499273,kanuck_nate,2017-02-09 07:06:02.840216+00:00,68f04f0a-477a-4048-bdea-c367b81f8ef1
175601,-88.6929287637,16.5548647634,-88.6920304485,16.5557258788,16.5556203099,-88.6928576231,16.5555560346,-88.6927154660,kanuck_nate,2017-02-09 07:06:03.026980+00:00,6b470ee7-7747-4aad-9e6f-08a879af0460
175601,-88.6929287637,16.5548647634,-88.6920304485,16.5557258788,16.5557025824,-88.6924633384,16.5556485911,-88.6923694611,kanuck_nate,2017-02-09 07:06:03.262590+00:00,1133da53-bdf8-4eff-8108-95b9f458f8f9
175601,-88.6929287637,16.5548647634,-88.6920304485,16.5557258788,16.5557385765,-88.6929622293,16.5556614461,-88.6928120255,kanuck_nate,2017-02-09 07:06:03.268705+00:00,25ec7549-a0bb-4ad9-b05e-321ba20cd251
175601,-88.6929287637,16.5548647634,-88.6920304485,16.5557258788,16.5555920288,-88.6923775077,16.5555406085,-88.6922729015,kanuck_nate,2017-02-09 07:06:03.641148+00:00,d89c5a46-2daf-4abb-96e6-da7236555067
175601,-88.6929287637,16.5548647634,-88.6920304485,16.5557258788,16.5555457505,-88.6923640966,16.5554377678,-88.6922031641,kanuck_nate,2017-02-09 07:06:03.821189+00:00,b4387803-78bc-42d5-b440-ab648f45fd47
175601,-88.6929287637,16.5548647634,-88.6920304485,16.5557258788,16.5556023128,-88.6926323175,16.5554994722,-88.6925196648,kanuck_nate,2017-02-09 07:06:02.345226+00:00,b0037ea9-d081-4c47-bbf4-3f882e443aae
175601,-88.6929287637,16.5548647634,-88.6920304485,16.5557258788,16.5557102954,-88.6922863126,16.5556563041,-88.6921548843,kanuck_nate,2017-02-09 07:06:04.161960+00:00,ad5447e4-ccda-45f1-9f40-f83ca8deed21
175601,-88.6929287637,16.5548647634,-88.6920304485,16.5557258788,16.5553297851,-88.6926457286,16.5552526545,-88.6925223470,kanuck_nate,2017-02-09 07:06:03.040183+00:00,ced09cc2-c26d-4243-ada8-623c12d9b021
175601,-88.6929287637,16.5548647634,-88.6920304485,16.5557258788,16.5557308635,-88.6926510930,16.5556408780,-88.6925143003,kanuck_nate,2017-02-09 07:06:04.372852+00:00,0fecba5e-756c-4312-bd26-40dda458d8b6
175603,-88.6929287637,16.5557258788,-88.6920304485,16.5565869943,16.5565947218,-88.6924190819,16.5564918818,-88.6923480034,jones_holly,2017-02-07 23:00:44.339639+00:00,ee46ebd7-0153-482b-a2f4-f84356dd3b27
175603,-88.6929287637,16.5557258788,-88.6920304485,16.5565869943,16.5559982486,-88.6923801899,16.5558915517,-88.6922675371,jones_holly,2017-02-07 23:00:44.341494+00:00,9f7c6896-c321-43b3-8012-e08b7af165ef
175603,-88.6929287637,16.5557258788,-88.6920304485,16.5565869943,16.5561820757,-88.6923466623,16.5561049455,-88.6922568083,jones_holly,2017-02-07 23:00:44.351482+00:00,8d7fdb60-2e69-4aba-86b5-b4e8e35030cf
175603,-88.6929287637,16.5557258788,-88.6920304485,16.5565869943,16.5561178005,-88.6922782660,16.5560252442,-88.6921817064,jones_holly,2017-02-07 23:00:44.868189+00:00,ddd85ae0-5217-4ada-ad83-58ea0002a259
175603,-88.6929287637,16.5557258788,-88.6920304485,16.5565869943,16.5562836304,-88.6923533678,16.5561885032,-88.6922192574,jones_holly,2017-02-07 23:00:45.034959+00:00,e0049485-2b05-4ae1-a4a4-96ee02cdea8f
175603,-88.6929287637,16.5557258788,-88.6920304485,16.5565869943,16.5560560963,-88.6927288771,16.5559789661,-88.6926162243,jones_holly,2017-02-07 23:00:45.219007+00:00,674ee926-a780-4cd9-bc06-8d46a0a9d85a
175603,-88.6929287637,16.5557258788,-88.6920304485,16.5565869943,16.5561075165,-88.6928173900,16.5560175312,-88.6927261949,jones_holly,2017-02-07 23:00:45.411237+00:00,4de456a2-f002-4b5b-9b25-16dfffbf7e7f
175603,-88.6929287637,16.5557258788,-88.6920304485,16.5565869943,16.5561640787,-88.6925263703,16.5560265297,-88.6924271286,jones_holly,2017-02-07 23:00:44.352004+00:00,454c0834-8d91-4d46-ab35-669a5fb5eb3b
175603,-88.6929287637,16.5557258788,-88.6920304485,16.5565869943,16.5559468284,-88.6928080022,16.5558452735,-88.6927020550,jones_holly,2017-02-07 23:00:45.779386+00:00,8f4a9499-71c1-4e64-a452-e9a053b245b0
175603,-88.6929287637,16.5557258788,-88.6920304485,16.5565869943,16.5565317323,-88.6929421127,16.5564481747,-88.6928482354,jones_holly,2017-02-07 23:00:45.782807+00:00,fc77d036-8d6a-425d-adf2-84370b72689b
175603,-88.6929287637,16.5557258788,-88.6920304485,16.5565869943,16.5565433018,-88.6923493445,16.5564430327,-88.6922380328,jones_holly,2017-02-07 23:00:46.124138+00:00,fb302a6b-1eb5-46ed-9c43-2c5bf5dfd061
175603,-88.6929287637,16.5557258788,-88.6920304485,16.5565869943,16.5566577114,-88.6929515004,16.5565317323,-88.6928388476,jones_holly,2017-02-07 23:00:46.129607+00:00,17e27b20-400a-4bff-9342-197f3b6c3f08
175603,-88.6929287637,16.5557258788,-88.6920304485,16.5565869943,16.5558067084,-88.6923855543,16.5556832998,-88.6922514439,jones_holly,2017-02-07 23:00:44.359008+00:00,d6c02756-91a1-4772-b77f-ceb9ed73fa0b
175603,-88.6929287637,16.5557258788,-88.6920304485,16.5565869943,16.5563106260,-88.6924727261,16.5561627932,-88.6923761666,jones_holly,2017-02-07 23:00:44.360851+00:00,150ae532-d429-42f2-8ab7-8b0767c0a707
175603,-88.6929287637,16.5557258788,-88.6920304485,16.5565869943,16.5564314632,-88.6924298108,16.5563543331,-88.6922836304,jones_holly,2017-02-07 23:00:46.867483+00:00,2e3b1929-3b21-41f1-a2cf-991eb76ca735
175603,-88.6929287637,16.5557258788,-88.6920304485,16.5565869943,16.5566152899,-88.6928267777,16.5564725992,-88.6927208304,jones_holly,2017-02-07 23:00:47.101787+00:00,0a3fa1ae-4b79-4e7e-baa3-46f082c0bf42
175603,-88.6929287637,16.5557258788,-88.6920304485,16.5565869943,16.5563581896,-88.6922460794,16.5562579204,-88.6921401322,jones_holly,2017-02-07 23:00:46.491146+00:00,29bafdf9-0e0e-4071-a98b-2e68a36c72c3
175603,-88.6929287637,16.5557258788,-88.6920304485,16.5565869943,16.5563440491,-88.6924338341,16.5563016275,-88.6922863126,jones_holly,2017-02-07 23:00:47.508990+00:00,3dcbf430-c437-4ab8-ab5c-a47c8de74dbf
175603,-88.6929287637,16.5557258788,-88.6920304485,16.5565869943,16.5564366052,-88.6922608316,16.5563466201,-88.6921387911,jones_holly,2017-02-07 23:00:46.496554+00:00,e52548d0-d3fd-4569-ade2-2f12dc125479
175680,-88.6920304485,16.5333368772,-88.6911321332,16.5341979927,16.5342539981,-88.6914896965,16.5341498605,-88.6913515627,callaghan_rachel,2017-02-13 06:45:31.320755+00:00,178d5c88-0e47-42b0-9ec3-4dd366204001
175680,-88.6920304485,16.5333368772,-88.6911321332,16.5341979927,16.5336998824,-88.6913797259,16.5335918875,-88.6912617087,callaghan_rachel,2017-02-13 06:45:31.322758+00:00,cc4a0578-d1df-4e42-9a72-2647f430dad2
175680,-88.6920304485,16.5333368772,-88.6911321332,16.5341979927,16.5340675788,-88.6916667223,16.5339338711,-88.6915272474,callaghan_rachel,2017-02-13 06:45:31.332693+00:00,b4ae9a15-ff10-404e-a7c8-34a60e2c889e
175680,-88.6920304485,16.5333368772,-88.6911321332,16.5341979927,16.5336176005,-88.6918544769,16.5334710360,-88.6916854978,callaghan_rachel,2017-02-13 06:45:31.670310+00:00,11f14553-fed0-40d2-86ed-ea80de61177f
175680,-88.6920304485,16.5333368772,-88.6911321332,16.5341979927,16.5342501412,-88.6913421750,16.5341190049,-88.6911839247,callaghan_rachel,2017-02-13 06:45:31.336467+00:00,4531ea51-cdf4-4b83-a6a6-1d8df7780e2a
175680,-88.6920304485,16.5333368772,-88.6911321332,16.5341979927,16.5336947398,-88.6913126707,16.5335031773,-88.6911705136,callaghan_rachel,2017-02-13 06:45:31.341342+00:00,89c04011-328d-429e-b857-a8765240eab4
175680,-88.6920304485,16.5333368772,-88.6911321332,16.5341979927,16.5334504655,-88.6913797259,16.5333013295,-88.6912389100,callaghan_rachel,2017-02-13 06:45:31.343275+00:00,7760af22-f230-413a-8081-d0a51eb4841f
175684,-88.6920304485,16.5350591081,-88.6911321332,16.5359202236,16.5351063819,-88.6916747689,16.5349778174,-88.6915500462,jones_holly,2017-02-07 21:58:39.396660+00:00,09b22c58-f4f2-4986-ac34-6d6adbe89d8c
175684,-88.6920304485,16.5350591081,-88.6911321332,16.5359202236,16.5353082278,-88.6916425824,16.5351848061,-88.6915245652,jones_holly,2017-02-07 21:58:39.398464+00:00,b31d8238-0a08-4dd0-b714-61c3883ce66e
175684,-88.6920304485,16.5350591081,-88.6911321332,16.5359202236,16.5356939202,-88.6912308633,16.5355974972,-88.6911477149,jones_holly,2017-02-07 21:58:39.797373+00:00,4235d189-e0b8-4847-a29d-bc9a373ebc3c
175684,-88.6920304485,16.5350591081,-88.6911321332,16.5359202236,16.5357877719,-88.6911745369,16.5357003484,-88.6910913885,jones_holly,2017-02-07 21:58:39.803965+00:00,a51633dc-553b-433b-8350-a67ed29c7524
175684,-88.6920304485,16.5350591081,-88.6911321332,16.5359202236,16.5359857602,-88.6915178597,16.5358623390,-88.6913435161,jones_holly,2017-02-07 21:58:39.986433+00:00,5fb0627b-b22a-435e-b056-a8c1555be094
175686,-88.6920304485,16.5359202236,-88.6911321332,16.5367813390,16.5363341678,-88.6912241578,16.5362544584,-88.6911544204,Watts_Ben,2017-02-21 19:26:23.721396+00:00,07e63e9c-726a-45e9-bc61-c532cadff2f8
175686,-88.6920304485,16.5359202236,-88.6911321332,16.5367813390,16.5362338882,-88.6914172769,16.5361490362,-88.6913475394,Watts_Ben,2017-02-21 19:26:23.943550+00:00,af71cc5e-b335-4371-8230-fbc8ea729c8e
175686,-88.6920304485,16.5359202236,-88.6911321332,16.5367813390,16.5366041511,-88.6918598413,16.5365167280,-88.6917981505,Watts_Ben,2017-02-21 19:26:23.951116+00:00,0b635dfc-1a4a-4fdb-b4cb-64b9300d3d6c
175686,-88.6920304485,16.5359202236,-88.6911321332,16.5367813390,16.5362673148,-88.6913448572,16.5361644638,-88.6912187934,Watts_Ben,2017-02-21 19:26:24.325809+00:00,80f33b9a-18d7-4a14-a33d-6a36c38aefd6
175686,-88.6920304485,16.5359202236,-88.6911321332,16.5367813390,16.5359741895,-88.6914896965,16.5358661959,-88.6913877726,Watts_Ben,2017-02-21 19:26:24.561693+00:00,0c9401fc-a0df-4890-a375-9de458d65dd4
175686,-88.6920304485,16.5359202236,-88.6911321332,16.5367813390,16.5366992880,-88.6916640401,16.5365938661,-88.6915916204,Watts_Ben,2017-02-21 19:26:23.958234+00:00,e7a49ed6-5bf1-475c-8da8-1ed4ecb7d918
175686,-88.6920304485,16.5359202236,-88.6911321332,16.5367813390,16.5364164485,-88.6914253235,16.5362904562,-88.6913448572,Watts_Ben,2017-02-21 19:26:23.962246+00:00,6f704c3e-5298-434e-a338-cbd9dbab5108
175686,-88.6920304485,16.5359202236,-88.6911321332,16.5367813390,16.5367661409,-88.6915889382,16.5366864317,-88.6915111542,Watts_Ben,2017-02-21 19:26:23.965505+00:00,6a8c71a3-76e9-43d7-8154-a61082671fdd
175710,-88.6920304485,16.5462536089,-88.6911321332,16.5471147244,16.5469210871,-88.6918772757,16.5468426676,-88.6917914450,gant_ashton,2017-02-21 16:40:45.417314+00:00,4438e5b5-e729-49b2-83b0-2978fe13cf66
175710,-88.6920304485,16.5462536089,-88.6911321332,16.5471147244,16.5466382625,-88.6917042732,16.5465187048,-88.6916197836,gant_ashton,2017-02-21 16:40:45.640098+00:00,2158f673-4672-468d-b3d3-489aa4f801ca
175710,-88.6920304485,16.5462536089,-88.6911321332,16.5471147244,16.5468760923,-88.6918276548,16.5468015295,-88.6917471886,gant_ashton,2017-02-21 16:40:45.651260+00:00,f1794f1b-f470-4ae6-b456-e567f465cc7d
175710,-88.6920304485,16.5462536089,-88.6911321332,16.5471147244,16.5468156707,-88.6918906868,16.5467295378,-88.6918021739,gant_ashton,2017-02-21 16:40:46.012081+00:00,f1582262-0fe5-41d5-8060-96c91b0d696f
175710,-88.6920304485,16.5462536089,-88.6911321332,16.5471147244,16.5465611285,-88.6917659640,16.5464865656,-88.6917123199,gant_ashton,2017-02-21 16:40:45.639391+00:00,a66daa6a-4962-4262-b43c-f120390eab16
175710,-88.6920304485,16.5462536089,-88.6911321332,16.5471147244,16.5468143851,-88.6918048561,16.5467231099,-88.6916908622,gant_ashton,2017-02-21 16:40:46.349203+00:00,c3c3ec08-f07e-455f-b212-d3cdb214642d
175710,-88.6920304485,16.5462536089,-88.6911321332,16.5471147244,16.5468272408,-88.6912107468,16.5467861027,-88.6911611259,gant_ashton,2017-02-21 16:40:45.651495+00:00,92eba344-37e3-409e-ab1e-194319e731c8
175710,-88.6920304485,16.5462536089,-88.6911321332,16.5471147244,16.5465971244,-88.6918222904,16.5465482728,-88.6917243898,gant_ashton,2017-02-21 16:40:45.649320+00:00,481f8361-a8d1-4678-a61b-a5f7f1666081
175712,-88.6920304485,16.5471147244,-88.6911321332,16.5479758398,16.5474455969,-88.6918397248,16.5473594643,-88.6917445064,jones_holly,2017-02-07 22:43:24.598918+00:00,3e7312a9-d202-469a-a20a-c07de63ec0fc
175712,-88.6920304485,16.5471147244,-88.6911321332,16.5479758398,16.5472141957,-88.6913716793,16.5471190640,-88.6912697554,jones_holly,2017-02-07 22:43:24.804584+00:00,4cdd3526-7ed5-4dde-8c74-bdb2ac02acb9
175712,-88.6920304485,16.5471147244,-88.6911321332,16.5479758398,16.5475818664,-88.6919027567,16.5475253017,-88.6917968094,jones_holly,2017-02-07 22:43:24.991135+00:00,a5eea3ed-9154-4ea1-bd42-7cb88ab454f2
175712,-88.6920304485,16.5471147244,-88.6911321332,16.5479758398,16.5475240161,-88.6919456720,16.5474250279,-88.6918102205,jones_holly,2017-02-07 22:43:25.188297+00:00,0f33bc87-a78d-453c-8e02-29bb58f1898a
